label,text
0,girl swallow desk
0,beak tap smoke
1,pin etch house
1,mallet flatten pumpkin
0,woman fish house
1,water dampen purse
1,dog destroy pillow
1,rock etch building
1,child wear shirt
1,sun heat water
0,oil rub mud
0,chef cook wind
0,victim attack rock
1,chef breed dog
0,lion squash water
0,dolphin poison chair
0,jaw crush rock
0,milk slam cup
0,rabbit hug smoke
0,house eat man
0,bug fish shark
0,ant drive car
0,ant hook stick
1,worker build school
0,girl pluck truck
1,student pack water
1,oil dampen house
1,wolf stomp chair
1,skyscraper crash laptop
1,bone fracture ice
1,man grope stranger
1,car hurl truck
0,air dig mud
1,elephant haul truck
0,gorilla grab air
0,wool freeze smoke
0,pillow tear shirt
0,sponge absorb sunlight
1,barber pack book
0,beak scratch oil
0,boy punch oil
1,club crush egg
1,saw mince meat
1,man stomp spoon
0,finger tap milk
0,police hold ship
0,boy punch smoke
0,person grope fire
1,baker bite cake
0,knife tear rock
1,elephant stomp girl
0,pebbles strike cloud
1,elephant tackle bus
0,bottle contain elephant
1,ice freeze dog
1,hand tap scooter
0,cloud flatten cup
1,toe push basketball
1,glue attach note
1,ac cool water
0,dog steal elephant
0,knife slice vapor
0,hand pierce worm
0,ant hug atom
1,woman construct puzzle
0,nail scratch air
0,pillow peel banana
0,scissors etch water
0,smoke freeze water
1,zebra kill dolphin
0,paper sever dough
1,finger tick cat
1,man grab grape
0,gas draw illustration
0,elephant enter bowl
0,cat breed cow
0,dog burn ham
0,chair hit cloud
0,girl fix air
1,ant lift pin
0,tongue lick smoke
0,dirt clean room
1,man breed cat
1,rope hook stick
0,air halt traffic
0,woman drink cup
0,ball hurl trolley
1,pillow mask infant
1,ant tackle ant
1,girl leak blood
0,smoke hit pillow
0,oil wet water
1,cream attach sticker
0,table drink beer
1,purse contain scissors
0,dentist tear knife
0,knife poke air
1,cat flip pin
0,man breed water
1,girl sew blanket
1,cat vomit ant
0,house poke sink
0,lion swallow house
1,house leak gas
1,boat cover scissors
0,ant spin scissors
0,knife smash bone
1,man strike dog
1,monkey peel apple
1,dog shake monkey
0,stick hang water
1,infant count pebbles
0,rock strike cloud
0,pillow etch rock
1,chef burn cake
0,man capsize house
0,elephant hug water
1,hands drag log
1,man whisk gravy
1,elephant toss boat
0,tree punch dog
1,hand rip rug
0,butterfly tug table
1,chef fold paper
0,man push oil
1,dentist erect cake
0,bowl spill paper
1,man push chair
0,cream freeze fire
1,woman grasp shirt
1,son catch thief
1,scissors erase text
0,ant hold earplug
1,mud feed worm
0,air cut water
1,oil wet car
1,hook fish chair
0,child throw vapor
0,rabbit drop elephant
0,hand peel pebbles
0,kid squash table
1,man swallow pill
0,spatula flatten tire
0,worm roll log
0,woman knit book
1,arrow pierce tongue
1,chef slam door
0,student count water
0,policeman hold boat
1,bullet pierce cheese
1,panda choke dolphin
0,oil close bottle
0,snow warm wool
1,monkey peel tree
0,dog fry meat
1,man grab bike
0,calculator count water
1,man breed fish
1,man rub pen
0,shirt peel banana
0,water crash house
1,oil wet house
0,wolf toss elephant
0,policeman cook stove
1,policeman hold scissors
0,bear smash rust
0,pillow crash bike
0,woman cook beer
1,bird fish boot
0,straw bend body
1,lion roll rock
1,girl dig sand
1,mallet damage house
1,stove cook monkey
0,dog close chair
0,fish throw elephant
0,girl toss bear
0,child grasp smoke
0,rabbit bend table
1,gorilla puff vapor
0,bug drag cat
1,house absorb rain
1,lion heave log
0,man kick moon
1,pin slash skin
0,man carry elephant
1,mayor jail clown
0,ant wrestle student
1,man toss shirt
1,lion vomit mud
0,grass dig dirt
0,mouth puff water
1,hand lengthen rabbit
1,girl wrestle student
1,bird fish pumpkin
0,student clench air
1,barber pack laptop
1,monkey roll log
1,dog tick monkey
0,elephant rotate desert
0,spider poison box
0,butterfly wear carpet
0,turtle breed dog
1,horse yank wolf
1,horse flip cat
1,chef open bottle
0,rock fracture shirt
0,bottle ejaculate man
1,woman knit sweater
1,chef punch wall
0,worm swallow book
0,branch slash cleaver
1,chef rub pen
1,arms drag bag
0,pillow cut bread
1,spoon rip dough
1,scissors trim pillow
1,clown clean boat
1,kid construct chair
1,child chew toothpick
0,student eat lake
1,flea bite dog
1,cat lick frosting
1,woman fix wheel
1,monkey steal shirt
1,scissors attack policeman
0,worm move cat
1,horse tug dumbbell
1,bear carry cable
1,car cover food
1,mud mask face
0,ac cool fire
1,monkey close door
0,cup chop scissors
0,table heat food
1,mud fill sink
1,cat swallow pin
1,wood knead flour
0,acid beat coal
1,man shake door
0,cat flip man
1,cat destroy shirt
1,air chill lion
0,scissors dump house
0,horse fill cup
0,wool chafe milk
0,cat knead elephant
1,chef exhale air
0,air knead hay
0,water pierce tongue
0,man bite water
0,bug catch dog
0,nail fasten rain
0,knife slice rock
1,hand fasten rabbit
0,water slam cup
0,wolf jail cake
0,sword hurt skyscraper
1,woman enter room
0,pipe puff window
1,laptop count cup
0,child sew boat
1,milk wet sand
1,ape kiss remote
1,child spin dog
1,sun heat rust
1,man hurl monkey
0,air dig ground
0,pipe ejaculate wind
1,dog lick hand
0,paper flatten cake
1,dog tackle rabbit
0,monkey steal mountain
1,woman create child
0,hand rip table
1,train crash computer
0,elephant yank pea
0,wood fracture rock
0,milk wet pond
1,man tick elephant
0,dog yank ant
0,man drink ocean
1,child roll wheels
0,mud tap cloud
0,knife sharpen shirt
0,student climb water
0,lion construct cat
0,truck haul pin
1,crow snatch beans
0,man leak wind
0,boat hurl house
1,dog yank shirt
0,air knead cake
1,chainsaw trim tree
0,neck hang train
1,stick shove snake
0,shirt mince bread
1,chef grip bread
0,man spill rock
1,knife damage pillow
1,elephant stroke tree
1,dog climb stairs
0,ice freeze smoke
1,infant draw bear
1,sword fracture glass
1,ant seize pin
1,dog stretch dough
0,gorilla fry meat
1,water dampen cloth
1,hand seize book
1,policeman halt bowling
1,dentist capsize ship
1,screwdriver fix house
0,cotton slash paper
1,banker count egg
1,elephant roll rock
1,chef peel skin
0,ant tug table
1,cow open wardrobe
1,cat steal turtle
1,clown chop cream
1,coach cut bread
1,horse tackle man
0,dog choke bear
0,water mask hand
1,boat flatten cup
1,feather tick horse
0,man fish air
0,knife erase pond
1,finger scratch mud
1,man clip grass
1,baby pet cat
0,water close door
0,rock hit fire
1,brick hurt wolf
1,shovel erase mud
0,scissors clip rock
0,hand wear wool
1,stove bake dolphin
1,horse tackle turtle
1,man slam window
1,cat flip egg
1,pen sever cloth
0,ant shake door
1,hose squirt juice
1,stove warm foot
0,fire crop pants
0,worm shake door
0,paper absorb sand
1,hand throw cat
0,girl curb smoke
0,foot squash plane
1,cloth erase cream
1,finger tap plane
1,chisel scrape table
0,fox snatch lion
0,cake feed arm
0,mouth puff mud
0,house contain wind
0,child shake house
1,pin sever dough
1,scissors destroy shirt
1,truck move pebbles
0,cat wrestle leaf
0,elephant push needle
0,girl drive elephant
0,girl clip oil
0,purse contain lion
1,brother heave bag
0,dog stomp man
0,pumpkin chop bike
0,pillow cover vehicle
0,oil dampen rain
0,straw bend egg
0,lion fix car
0,smoke open window
1,ant tug leaf
0,rock sharpen water
1,policeman sew curtain
1,plane squash house
1,glue fuse chair
1,clown close house
1,girl clench bike
1,woman grip cloth
0,knife trim house
1,child jail rabbit
0,cat strike pond
0,hand grip stove
0,wool build laptop
0,elephant breed gorilla
0,rabbit erect building
1,monkey slide pebbles
0,child snatch car
0,claw seize air
0,rope sew dress
1,goat eat rice
0,monkey hug pen
1,knife pierce board
1,scissors pierce board
1,dolphin kiss egg
0,nail scratch smoke
0,horse throw elephant
0,dog jail dolphin
0,sun cool water
0,dog lick wind
0,scissors scrape oil
0,dog climb cake
1,dog ride monkey
0,vapor wet ocean
0,woman eat wind
0,dog fold chair
1,arm fasten man
0,worm bake cake
0,wolf tackle elephant
0,man chew desk
0,man slide bus
1,air cool house
0,mud clean room
0,pipe puff sand
1,boat vent air
1,man hug child
1,car cover face
1,gorilla close stove
1,child whisk dust
0,ant build frame
0,car push leaf
1,tape fuse stick
0,stick rip pebbles
1,pencil hang shirt
0,girl kill book
1,spatula rip dough
1,girl damage cup
0,ant hook mud
0,camel fill bowl
0,hand stroke cloud
0,clown drain air
1,ice freeze water
0,brick crash pillow
0,woman tug leaf
0,ant stretch pillow
0,wolf haul ant
1,closet chafe girl
1,pebbles attach sticker
1,bear hug table
1,spoon etch wheel
1,knee chafe dog
0,butterfly open rock
0,finger hang oil
0,woman drop wind
0,dog film sofa
0,dog jail person
1,cake feed clown
1,man beat boxer
0,child shake skyscraper
0,rabbit hug air
0,woman clip dog
1,tiger heave door
0,man fold elephant
0,woman drop gas
0,monkey shake elephant
0,house capsize ship
0,bottle leak bowl
0,rock hurl trolley
0,bullet pierce ant
0,sword slash water
1,axe chop lettuce
0,smoke freeze wolf
1,vapor wet car
1,hand pierce leaf
0,tree kick table
1,knife crop shirt
1,dog drop spatula
0,faucet squirt pumpkin
1,rock flatten shirt
0,hand rotate milk
1,bottle leak water
1,hose squirt milk
1,finger close oven
0,neck hang boat
1,hand grasp paper
1,cloth erase dirt
1,rope stroke cat
0,tube ejaculate laptop
1,child pull boat
1,child chew gum
0,dolphin lick wind
0,rabbit bake turkey
1,chef film cake
0,student carry air
0,stick slam oil
0,chair build lake
0,man rub water
1,child fix laptop
0,hand tear table
0,elephant roll house
0,bottle spill air
1,water feed horse
0,chef fry cream
0,child jail cake
0,man clip water
0,bottle ejaculate gas
1,hand peel apple
0,elephant tug pea
1,spatula flatten worm
0,worm wrestle student
0,ant throw dog
1,hay construct house
1,enemy choke squirrel
0,rock yank skyscraper
0,table squirt water
0,tube squirt pen
1,arm hold monkey
0,woman dump wind
1,donkey kick sand
0,cup kiss remote
0,lion create girl
1,scissors crop pants
0,worm open door
0,house absorb air
1,man wrestle gorilla
0,hand wear carpet
0,girl clench water
0,air warm cream
0,finger trim pillow
0,worm lengthen dough
0,man drive skyscraper
1,fist tap finger
1,pot beat hands
0,student choke banana
1,dolphin kiss fish
0,marker fuse house
1,bug climb mountain
1,girl create infant
1,water wet book
1,mouth chew apple
1,clown erect pen
1,cup pour sand
1,calculator count cup
0,girl pluck cream
0,clown choke chair
1,woman vomit pea
0,hand hurl air
0,shovel flip mountain
1,child film water
1,policeman count cat
0,girl peel key
1,boy punch box
1,policeman shake door
0,brother hurt book
1,girl count rice
0,laptop pet rabbit
0,crow snatch tree
0,bug film man
1,pipe leak water
1,lion wrestle bear
1,teeth chew lip
0,crane lift pea
1,dog puff vapor
0,horse create skyscraper
1,fist break hand
0,man flip air
0,elephant ride monkey
1,car flatten cup
1,woman whisk milk
1,fox snatch pen
1,clown halt person
0,hand grope air
0,hand stretch knife
0,man hit lake
1,man wrestle dog
1,chef bend pin
1,shark kill girl
0,women kiss smoke
1,beak scratch hand
0,monkey fry cake
0,shirt erase house
0,paper sharpen knife
1,clown catch baboon
1,infant strike ball
1,cloth absorb oil
1,sword fracture bone
1,tiger heave horse
1,shirt catch knife
1,woman tug man
0,girl cover wind
1,spoon bend paper
0,man push air
1,cat stomp worm
1,woman wrestle student
1,bear bury dentist
1,laptop absorb oil
0,cup trim rabbit
0,hand grab house
1,girl kill dog
1,car push bear
0,woman dump air
1,clown climb house
1,tongue lick bear
0,man clean mud
1,oil fry lizard
1,child jail monkey
0,dentist cook beer
0,pillow hurt man
1,bear smash glass
1,needle sew dress
1,chef create table
1,dog throw rabbit
1,girl flip rabbit
0,air chafe student
0,beaver build computer
1,cheetah eat apple
0,clown destroy air
1,cream fill tub
1,shovel erase paint
0,ant seize cat
1,screwdriver scrape plane
1,hand wear glove
1,finger hook shirt
1,cloth mask chair
0,rock film skyscraper
1,oven warm elephant
0,girl break smoke
1,man hurl woman
0,chair absorb pin
1,shovel drain sink
0,balloon leak rain
0,wind mask computer
0,river fuse tie
0,girl burn desert
1,knife bend spatula
0,house fill plate
1,man erect tree
0,house cool bike
1,clown bite chair
0,fish breed cat
1,skyscraper vent smoke
1,worm drink mud
0,clown chill bear
1,infant puff smoke
0,monkey fill cup
1,fire warm water
0,pillow mask elephant
0,monkey rotate bus
1,elephant tear wool
0,horse ride cat
1,girl hurt leg
1,student vomit pebbles
0,dog sew curtain
0,spatula erect horse
1,woman drink beer
1,baboon toss ant
1,gorilla open wardrobe
1,bear snatch pen
1,man close window
1,policeman construct puzzle
0,infant toss bear
1,child drop paper
0,worm bend rabbit
0,knife slice knife
0,officer jail book
1,arm hook spatula
1,butterfly tug leaf
1,man poke bear
1,clown drive truck
1,tube ejaculate mud
0,infant steal air
0,lion wrestle tree
1,dog move infant
0,dog clip magazine
1,hand roll cup
0,wheel bake beans
1,clown cook monkey
0,dog attack scooter
0,monkey grasp water
0,child tackle car
0,cup dump elephant
0,knife damage oil
1,dentist whisk sauce
0,man stomp horse
1,girl whisk dust
1,hand yank bone
0,dog fish lion
0,dog film milk
1,tube squirt oil
1,monkey choke dog
0,house draw pumpkin
1,dog eat cat
1,monkey grab hand
0,dog attack feather
0,hand scrape table
0,cat vomit man
1,girl clip dog
1,pen draw water
0,pebbles hurt ocean
0,wind crush pebbles
0,dog puff milk
1,snake curb door
1,girl clench hand
0,stick hook water
1,mole bury cup
0,wall hook dolphin
1,gorilla tick elephant
0,shovel dig wind
0,cotton sever cloth
1,dentist chafe chef
1,helicopter lift weight
0,gas drag cart
0,elephant stroke ant
1,hand fold shirt
0,sun beat cereal
1,dentist chop mud
0,hand throw air
0,ant hurl woman
0,chef burn water
1,child rotate ball
1,women kiss bottle
1,air poison girl
0,girl construct cream
0,monkey sew curtain
0,crow snatch air
1,monkey hug cat
1,monkey grasp ant
0,hand fasten house
1,net catch stick
0,skyscraper eat man
1,scissors scratch toe
0,man open rock
0,student chill water
0,zebra kill house
0,dirt clean house
0,rock fracture water
1,shovel scrape plate
0,stick sever chair
0,policeman clip laptop
0,rabbit capsize bush
0,cat pet table
1,butcher cut bread
1,bike break house
1,elephant stroke hay
0,infant pack truck
0,man stroke atom
0,stick slam rust
0,ant pack cake
0,pebbles dampen cloth
1,lion chew infant
1,finger yank pebbles
1,rock fracture plane
1,ant heave sand
1,mallet knead wool
0,shirt crop bush
0,stick rip rock
1,knife fracture table
0,arm hook skyscraper
0,water drag bag
1,hand throw monkey
1,chef chop wood
1,glue fuse laptop
1,clown bake infant
1,elephant squash boat
0,man stomp bear
0,elephant enter basket
0,ant wear carpet
1,child create table
1,tube puff air
0,saw chop water
0,dog beat water
0,hand throw smoke
1,fire warm laptop
1,ball strike bus
1,shovel scrape chair
0,car squash house
0,bush slash cleaver
1,chef capsize raft
0,shark kill lake
1,beak tap finger
1,witch bake turkey
1,rock slam chair
0,child wear tent
1,man pet baby
0,pipe pour house
1,girl choke dog
0,cat knit shirt
1,bear hug chair
0,ant stroke cream
1,stick fold shirt
1,cat kick girl
1,leopard drink oil
0,oil heat lake
1,man pull girl
0,man catch air
0,lion roll house
1,tube ejaculate oil
1,horse kick table
0,house squirt milk
1,ice chill soda
0,cat jail girl
0,dolphin chafe air
0,cat construct skyscraper
1,bird construct nest
0,chef fry water
0,balloon leak rabbit
1,monkey haul cat
0,wind rub meat
1,stick hook stool
0,rabbit erect wall
1,dog drop cup
0,child slide dolphin
1,elephant spin scooter
0,chisel etch air
1,hand grip pan
1,desert absorb water
1,child snatch spatula
1,hammer flatten apple
1,dentist fry egg
1,woman smash cat
1,student knead clay
1,kid squash apple
1,ball strike car
0,man pack smoke
1,elephant heave log
1,elephant chew turtle
0,girl damage wind
0,chair yank arm
1,man chop rabbit
1,nail slash skin
0,table vent air
0,sword hurt house
0,monkey drop elephant
1,man roll dumbbell
0,rabbit crash plane
1,boat shake canoe
1,hammer smash plastic
0,chef fish house
1,child swallow nail
1,monkey kiss bottle
1,boat shake laptop
0,student breed rock
1,car pull truck
1,horse carry cream
0,oil wet oil
0,truck haul feather
1,policeman clean rice
0,ant heave pumpkin
0,crab push cloud
0,child spin car
1,balloon leak smoke
0,dentist bite air
1,shark fish pole
0,worm knead elephant
0,water warm fire
1,eraser erase rust
1,stick scratch girl
1,finger stroke cup
0,rabbit catch bird
0,sand cut smoke
0,dog fold table
0,hand grab skyscraper
0,pencil hang gorilla
1,mouse enter cup
0,scissors damage water
1,knife hurt foot
0,mud knead water
1,wolf strike car
1,man attack cat
1,boat hurl ship
1,man snatch rabbit
0,girl climb oil
1,milk wet wool
1,dog enter box
1,finger rub potato
0,man erect water
1,rock sharpen scissors
1,pen dig dirt
1,chisel etch skyscraper
0,bottle spill smoke
0,air kill worm
0,plane enter room
1,net catch ball
0,ant roll log
0,ship vent milk
1,hand close book
0,cat pet cup
1,monkey steal cloth
1,monkey fill bucket
1,gorilla hug dog
0,girl catch desert
1,ant tackle worm
1,lion wrestle elephant
0,house cool train
1,student erect wall
1,man lengthen string
1,shark fish fish
1,cup cook egg
0,car fill sink
1,bottle spill beans
0,dog stretch chair
1,gorilla roll log
0,pillow crop plant
0,hand grope wind
0,rope attach string
0,woman grasp house
0,rabbit toss student
1,girl lengthen pillow
0,air kill ant
1,train crash bike
1,beak tap chair
0,sword fracture air
1,scissors fix car
1,rock break pebbles
1,horse cover child
0,bat strike oil
0,bus cool air
1,crane lift bar
0,cat swallow man
0,knife trim pebbles
0,girl ride needle
0,monkey break lake
1,gorilla grab apple
1,man fix boat
1,baboon steal cake
1,broom clean room
1,knife fracture chair
1,hand peel wallpaper
1,dirt fill sink
1,boat pull truck
0,closet contain house
1,tube squirt cream
0,dog destroy rain
0,hand fasten elephant
0,vapor tap floor
0,oil heat water
0,worm stretch pillow
1,bike capsize cup
1,woman build frame
0,oil rub rock
0,ant tackle boat
0,soil absorb rain
1,woman film sofa
1,baboon ride camel
0,stove chill table
0,child tug car
0,girl eat shovel
0,man toss smoke
1,pipe ejaculate cream
0,infant snatch car
0,desert absorb rubber
1,child grip bread
0,hay construct boat
0,dog lick smoke
1,knife erase text
0,infant grip water
1,glue fuse metal
0,infant sew boat
0,ant smash pebbles
1,sword sharpen pencil
1,stick fold cloth
0,bird stretch pebbles
0,wolf chew skyscraper
0,dog stomp gorilla
0,nail slash rock
1,girl chew dust
1,scissors trim rabbit
0,octopus grope cream
0,rabbit seize elephant
0,hair shake rock
1,man stroke cat
0,man count mud
1,water wet purse
0,cat knit rug
0,spatula flatten wheel
1,knife cut shirt
1,horse flip dog
1,woman exhale smoke
1,man ride scooter
1,boat contain dog
1,monkey move pebble
1,sun warm pebbles
0,infant exhale house
0,elephant tick ant
1,ant heave pea
0,crane lift paper
1,wolf lick frosting
0,man close rock
0,girl bite lake
0,man chafe water
1,boot flatten shirt
0,man choke elephant
1,boat contain lion
0,room vent milk
0,wool sever shirt
1,child slam door
0,brother hurt chair
1,oven heat food
0,dog pluck pumpkin
1,oven warm food
0,tree leak gas
1,monkey construct nest
1,grandma sew mittens
1,ape kiss bear
0,fist break rock
1,donkey kick mud
1,pipe puff air
1,ice cool girl
0,rock sharpen milk
0,rabbit grip dog
1,shirt absorb milk
0,foot squash tree
0,hair hurl truck
1,man exhale air
0,man haul elephant
1,monkey rotate pen
1,infant crush worm
1,car smash chair
0,ant build castle
1,man fry apple
0,saw mince oxygen
1,man tackle woman
1,knife sharpen log
0,elephant rotate sand
0,cat wrestle pin
0,rock yank house
1,tongue lick wound
0,smoke hit brother
1,rope fasten gorilla
0,tree lick frosting
0,fish shove elephant
1,spatula peel orange
0,casket cover ground
0,lake chill moon
1,nose puff smoke
0,bug curb elephant
1,balloon leak air
0,water dump oil
0,scissors erase lake
1,chef drink milk
0,infant bend rock
0,paper tick table
0,dolphin build house
0,club crush water
0,man slam smoke
1,mouth puff smoke
0,child whisk book
0,butterfly tackle rabbit
1,elephant spin car
1,girl construct building
0,cat pluck pumpkin
0,car pull mountain
0,worm fold pillow
0,wool damage shirt
1,tree curb train
0,dog haul air
1,man seize infant
0,lake fuse tie
0,man kill book
0,man dampen air
1,bed poke baby
1,gorilla stretch snake
0,book trim rabbit
1,man attach letter
1,dog carry scissors
0,man destroy water
0,worm rotate cat
0,bottle leak cup
0,pebbles fasten air
1,elephant vomit man
0,sidewalk poke arm
0,arm fasten house
0,hand stretch scissors
1,man clench eye
1,elephant tug bus
0,paper burn air
1,man dig sand
0,elephant film cake
0,water curb bike
0,tube ejaculate chair
0,chef destroy wind
1,man cook bug
0,lake beat rust
0,horse drag house
0,pillow construct boat
0,gorilla heave paper
1,house vent smoke
1,man swallow ant
1,wolf bite tongue
0,hand spin wall
1,gorilla grab pin
0,water carry pebbles
1,woman wear shirt
0,man choke ant
1,girl chop monkey
1,worm eat chicken
0,elephant move ocean
1,girl enter room
0,ant sew curtain
0,needle knit table
0,raft carry ship
1,arm hold dog
1,man enter house
0,boat hurl skyscraper
1,bat strike car
0,man drive elephant
1,girl drain water
1,hammer flatten cake
0,child dump hill
0,screwdriver scrape sand
0,baker bake chair
1,lion lick frosting
0,child slide ship
0,bear vomit tree
0,girl crush pillow
1,bear wrestle horse
1,rice bury bike
1,woman tug chef
0,cup cover house
0,cup crop rock
1,glue fuse table
0,lion slide tree
0,hand hold air
0,dagger mince oil
0,brother heave paper
0,man eat computer
1,brick mince bread
0,man curb air
0,rabbit clench elephant
1,elephant swallow girl
0,man grab elephant
1,rabbit chew carrot
0,beak tap air
0,kangaroo kick smoke
1,belt fasten lion
1,girl bake beans
1,cat strike ball
0,infant rotate house
1,man haul woman
1,barber drain swamp
0,ant heave box
1,belt fasten spatula
1,student jail woman
1,gorilla choke infant
0,spatula crash bike
0,zebra kill skyscraper
0,dog cook turkey
0,policeman wear water
0,brush break chair
0,chef cover cloud
0,arm hook house
0,car fill cup
1,hand tear shirt
0,cat exhale pillow
1,lion smash glass
0,man beat dress
0,child roll table
1,boat carry mud
1,chef beat clown
1,pipe pour gas
1,kangaroo kick table
1,faucet squirt mud
1,pipe ejaculate water
1,wind chill table
1,bone fracture candy
0,man flip elephant
0,laptop absorb rock
0,ant lengthen dough
0,pitcher pour laptop
1,elephant tear tree
0,elephant haul nail
0,truck move vapor
1,dog fill bucket
1,grape poison bird
1,girl film sofa
1,child open window
0,worm bend lion
1,belt fasten dog
1,dog move cat
1,lion move horse
0,rope attach letter
1,torch burn cloth
1,leather feed worm
0,lion draw phone
0,cloth erase air
1,monkey swallow pin
0,bone capsize boat
1,chef fry egg
1,student lengthen rubber
0,boxer attack axe
0,wool crush rock
0,dog vomit cat
1,girl erect wall
1,villain bake cookies
1,clown pluck string
1,hay bury laptop
1,horse break laptop
1,fire warm log
0,house punch wall
0,map attach string
1,rock fracture leg
1,clown whisk egg
0,water dampen water
0,hand trim pillow
0,man bury air
1,grass fill tub
1,man pack bag
0,moon cool oil
0,pin knit table
0,cloth hurt foot
1,chef cut leaf
1,man clench wallet
1,child stomp grape
0,finger hook lion
1,student drive tractor
0,wind cut oil
0,bush leak gas
1,man choke bird
0,lake fuse shirt
1,barber clip book
1,stick hang paper
1,sand create house
1,man create door
0,shirt damage pebbles
1,toe stroke hand
0,man slide car
1,dog lick grape
1,ice chill oil
0,paper sharpen pencil
1,cat exhale air
1,sword slash cloth
1,pitcher pour water
1,chef lengthen rubber
1,freezer cool water
1,oil dampen book
0,giraffe bake cake
0,arm hold house
0,sword slice sand
0,ant swallow pin
0,bug curb lion
1,child fish spatula
1,man sew curtain
0,pillow scrape chair
0,man tear knife
1,girl cut chair
0,girl chill chair
1,hand tear cloth
1,oven destroy cake
1,paper tick rabbit
1,elephant throw bus
0,tube ejaculate bird
1,stick hang book
0,oil curb boat
0,infant fix man
1,man kick dog
1,cat squash grape
1,man spill milk
1,girl pluck potato
1,bottle ejaculate water
1,ice cool man
0,woman feed wall
0,building crash bike
1,gorilla ride camel
1,cat fold silk
0,cloth absorb concrete
0,hand shove milk
1,cup pour mud
0,snow curb house
1,elephant wear carpet
1,elephant throw car
0,elephant ride cat
1,knife clip paper
1,heat fuse bone
0,woman fry car
1,knife rip paper
1,building vent smoke
0,paper slash pillow
0,boy pluck ant
1,dentist breed gorilla
1,water fill cup
0,student knit paper
0,chef close cake
1,girl capsize turtle
1,bowling crash laptop
1,man break arm
0,sand destroy flour
1,water fill plate
1,nail scratch paper
0,skyscraper heat air
1,spatula dig mud
0,water dig wool
0,hand cut gas
1,claw wear glove
0,dog heat moon
0,hair shake canoe
1,glue attach sticker
1,man drop water
0,man feed pebbles
0,rabbit erect skyscraper
0,dog exhale pillow
1,man snatch infant
0,man crop air
1,wolf snatch child
0,dog shake elephant
1,man rotate cat
0,hand stretch dumbbell
1,man steal knife
0,dog construct building
0,man halt elephant
1,sword slice table
1,kid squash fruit
1,cake feed rabbit
0,elephant draw phone
1,needle poke rice
0,rabbit drain ocean
1,room vent oxygen
0,house contain tornado
0,man eat laptop
1,girl lengthen string
0,oil lengthen cord
0,monkey hug pea
0,turtle feed arm
1,child draw gun
1,scissors mince paper
1,spider poison fox
0,spatula grope cloud
1,child sew rug
1,child shake cup
1,man construct building
0,snow warm water
1,child pack leaf
0,freezer chill ice
0,bone fracture oil
1,man kill dog
1,pen pierce shirt
0,ant shove lion
1,dog steal pebbles
0,hose squirt rock
1,brother hurt leg
1,mouse enter basket
0,skyscraper punch wall
0,chef create sun
1,policeman heave bag
1,woman drink milk
0,girl erect water
1,knife damage rabbit
0,hand grope cloud
0,cord attack air
0,infant carry gorilla
1,cat pet dog
0,student lengthen house
0,hand stretch rock
0,pencil hang horse
1,rock sharpen nail
0,woman grab water
1,mother clean house
1,man pet infant
0,man flip lion
0,woman slide water
1,spatula capsize pan
0,rabbit drink air
1,child fish branch
0,dog clean cloth
0,basket capsize ship
0,dog heat sand
0,wall halt air
0,butterfly whisk rock
0,wind mask laptop
0,man burn ice
1,knife fracture glass
0,rope fasten water
1,scissors peel banana
1,hand smash laptop
0,spatula attach string
0,sword slice air
0,freezer warm foot
1,girl drive tractor
0,elephant push pin
1,elephant slide car
0,horse steal skyscraper
0,bush attack water
0,basket carry house
1,woman fry turtle
1,glove hold stick
0,cat jail woman
0,horse ride dog
0,man cover air
1,pen draw oil
0,gorilla enter basket
1,knife sever arm
0,air dig lake
1,rice fill cup
1,hammer smash bone
0,rock fracture pillow
0,table vent gas
0,air poison banana
0,oil tap floor
0,worm spin ball
1,women kiss girlfriend
1,knife kill ant
1,dog clench rabbit
0,lion drive car
1,bottle leak oil
1,child count hair
0,ant curb scooter
1,chef flip table
1,meat absorb water
1,wolf bend chair
1,man move chair
1,chef drain pond
1,dog lick tongue
1,wind chill girl
0,house squirt rust
1,octopus grope curtain
0,ant hold cup
0,rope pour milk
1,infant film water
0,chef choke laptop
1,pet carry hat
0,apple catch lion
1,chef film laptop
1,stairs curb scooter
0,car crush air
0,oil cut policeman
0,cloud poke bread
1,cheetah eat grape
0,lion ride bowl
0,bowl spill chair
0,octopus grope soda
0,nose pull rope
1,ape kiss woman
0,woman lengthen knife
0,plant bury book
1,pillow rub pebbles
0,hand grip oven
0,hair mince dough
0,pea kick air
1,women kiss girl
0,woman fix air
0,man vent air
0,man grip horse
0,policeman grope fire
1,knife hurt gorilla
1,child spin cat
1,horse toss student
0,water drag bike
1,water feed dog
1,dog push cup
1,child slide book
1,chef drag wood
1,policeman hold cup
1,man jail dog
0,pillow crash scooter
0,rope yank vapor
1,toe push door
0,shirt hurt foot
0,cloth erase house
1,knife tear paper
1,fist punch wall
1,pen pierce pillow
1,finger rub plastic
1,axe attack boxer
1,girl toss turtle
1,girl drink beer
0,ant kiss fish
1,knife poke finger
1,dentist clip hay
0,monkey rotate car
0,stick hook cream
1,cat enter box
0,woman flip cream
0,rabbit film water
0,hand snatch car
0,crab lift horse
0,cat vomit infant
0,bullet pierce earring
1,child fry mosquito
1,man pluck string
0,infant spill apple
1,car hit brother
1,man haul girl
1,child scrape table
1,dog exhale air
0,wood fracture pebbles
1,infant hug door
0,student eat lava
1,monkey chew rice
0,brick hurt ocean
